"","coID","inventory","strata"
"7702",4006,158176.0747,4
"7703",3299,158248.0933,4
"7704",4065,158267.4952,4
"7705",4113,158289.6878,4
"7706",1738,158424.2187,4
"7707",4102,158440.2601,4
"7708",1704,158477.9438,4
"7709",1089,158498.0372,4
"7710",1602,158504.3765,4
"7711",2152,158533.8123,4
"7712",1376,158626.3603,4
"7713",3278,158747.336,4
"7714",2876,158785.3673,4
"7715",3121,158792.095,4
"7716",1275,158898.8758,4
"7717",2930,158903.8002,4
"7718",2219,158945.3076,4
"7719",1408,159005.0472,4
"7720",1215,159201.7542,4
"7721",1038,159259.4391,4
"7722",1603,159286.4441,4
"7723",1422,159319.0972,4
"7724",1324,159329.3219,4
"7725",1113,159332.9516,4
"7726",1137,159358.0324,4
"7727",1437,159408.767,4
"7728",1196,159419.6228,4
"7729",1703,159507.8299,4
"7730",948,159709.0966,4
"7731",2000,159734.2973,4
"7732",2477,159834.1834,4
"7733",2784,159844.095,4
"7734",856,159869.8955,4
"7735",1417,159913.9876,4
"7736",1209,160041.3283,4
"7737",749,160042.7739,4
"7738",3300,160078.7405,4
"7739",1037,160093.1603,4
"7740",2154,160168.0694,4
"7741",1717,160250.2469,4
"7742",4141,160273.2707,4
"7743",718,160277.2522,4
"7744",2990,160304.8752,4
"7745",1431,160387.0004,4
"7746",2064,160440.6961,4
"7747",865,160559.0633,4
"7748",1102,160666.4654,4
"7749",1287,160672.0815,4
"7750",1617,160751.894,4
"7751",1823,160961.7136,4
"7752",2403,160965.6492,4
"7753",1700,160976.5149,4
"7754",1616,161001.3983,4
"7755",1559,161029.4742,4
"7756",4120,161060.3965,4
"7757",1232,161138.177,4
"7758",1556,161222.2112,4
"7759",1564,161228.015,4
"7760",1258,161232.4594,4
"7761",2918,161286.063,4
"7762",1260,161372.2782,4
"7763",1714,161457.8735,4
"7764",1752,161465.2582,4
"7765",3145,161561.1939,4
"7766",4096,161891.8396,4
"7767",1396,162052.5041,4
"7768",2265,162378.9626,4
"7769",2601,162469.6451,4
"7770",2557,162489.5985,4
"7771",1624,162547.1571,4
"7772",862,162569.8486,4
"7773",3339,162599.8152,4
"7774",1152,162641.4019,4
"7775",1176,162681.7756,4
"7776",1386,162792.1253,4
"7777",2238,162821.7048,4
"7778",1590,162941.2117,4
"7779",2307,163122.4588,4
"7780",1563,163222.1968,4
"7781",1182,163248.8111,4
"7782",1727,163320.2098,4
"7783",1098,163450.2111,4
"7784",1982,163663.2472,4
"7785",1766,163706.025,4
"7786",4057,163712.4371,4
"7787",792,163750.4233,4
"7788",4068,163801.6423,4
"7789",1383,163874.378,4
"7790",2902,163889.6142,4
"7791",2339,163912.2334,4
"7792",1719,163922.5742,4
"7793",1103,164048.846,4
"7794",2446,164212.8292,4
"7795",1427,164254.3218,4
"7796",2663,164307.0685,4
"7797",1299,164312.9679,4
"7798",1581,164381.9581,4
"7799",1773,164452.91,4
"7800",1510,164457.8515,4
"7801",1070,164554.9222,4
"7802",1169,164586.3021,4
"7803",1884,164606.404,4
"7804",2184,164809.8948,4
"7805",1583,164862.4569,4
"7806",3093,164905.5438,4
"7807",1249,165067.057,4
"7808",2732,165244.6773,4
"7809",1202,165291.9518,4
"7810",1184,165338.999,4
"7811",2559,165340.4135,4
"7812",1043,165371.8265,4
"7813",3357,165502.1986,4
"7814",4138,165587.2832,4
"7815",1173,165606.2587,4
"7816",1269,165640.9559,4
"7817",1291,165642.9765,4
"7818",1233,165656.5434,4
"7819",1106,165705.5767,4
"7820",4012,165867.7718,4
"7821",1079,166014.3219,4
"7822",1429,166044.0973,4
"7823",4143,166250.119,4
"7824",1211,166294.0699,4
"7825",531,166296.4755,4
"7826",2207,166356.5798,4
"7827",1765,166417.0382,4
"7828",2031,166591.6465,4
"7829",1092,166608.1727,4
"7830",1254,166824.9181,4
"7831",1846,166940.8544,4
"7832",1183,166971.0732,4
"7833",32,167023.3822,4
"7834",1080,167024.699,4
"7835",1056,167040.6429,4
"7836",1400,167210.1585,4
"7837",788,167211.5405,4
"7838",4153,167281.7239,4
"7839",1724,167299.4531,4
"7840",4149,167344.0176,4
"7841",1643,167405.4235,4
"7842",1566,167482.5542,4
"7843",1968,167506.2638,4
"7844",1757,167513.852,4
"7845",1755,167570.2934,4
"7846",1987,167741.1877,4
"7847",719,167826.1393,4
"7848",2300,167923.0201,4
"7849",2389,167930.4246,4
"7850",2236,168076.6795,4
"7851",1042,168199.2624,4
"7852",2362,168312.7195,4
"7853",1600,168394.8075,4
"7854",1397,168405.2754,4
"7855",1071,168413.6162,4
"7856",1424,168634.0435,4
"7857",1937,168645.9096,4
"7858",1090,168726.1129,4
"7859",3242,168760.138,4
"7860",1336,169168.4504,4
"7861",1085,169169.812,4
"7862",1253,169217.0165,4
"7863",1065,169327.4402,4
"7864",1244,169473.246,4
"7865",1226,169524.6458,4
"7866",1769,169580.1706,4
"7867",1736,169599.2413,4
"7868",1035,169642.4583,4
"7869",1401,169673.0101,4
"7870",1210,169878.3345,4
"7871",2067,169907.7117,4
"7872",1238,170026.4829,4
"7873",2914,170078.9568,4
"7874",3180,170084.8457,4
"7875",2582,170121.4021,4
"7876",2957,170145.3316,4
"7877",1560,170189.6398,4
"7878",1205,170274.2237,4
"7879",1234,170291.0175,4
"7880",1840,170333.2363,4
"7881",1075,170472.4624,4
"7882",1657,170549.8145,4
"7883",1858,170591.814,4
"7884",969,170665.6798,4
"7885",1764,170675.3058,4
"7886",2016,170793.5024,4
"7887",1610,170888.3735,4
"7888",1416,171206.064,4
"7889",1578,171251.0295,4
"7890",1701,171279.4463,4
"7891",4132,171352.7019,4
"7892",1289,171432.8909,4
"7893",1217,171560.1021,4
"7894",1716,171607.5033,4
"7895",937,171679.1986,4
"7896",1279,171686.4283,4
"7897",1751,171832.6012,4
"7898",2080,172023.097,4
"7899",1745,172028.042,4
"7900",1761,172044.7926,4
"7901",1374,172222.7478,4
"7902",4002,172250.361,4
"7903",1962,172260.0927,4
"7904",4100,172268.0326,4
"7905",1220,172349.1626,4
"7906",1731,172390.0324,4
"7907",2234,172401.4214,4
"7908",1572,172563.6078,4
"7909",2928,172582.6371,4
"7910",2189,172603.4561,4
"7911",1562,172738.1032,4
"7912",1785,172907.2469,4
"7913",1976,172933.7158,4
"7914",1733,173093.5288,4
"7915",1290,173265.7432,4
"7916",1271,173305.2425,4
"7917",1597,173312.2268,4
"7918",1094,173432.7107,4
"7919",1803,173577.8581,4
"7920",1620,173616.9311,4
"7921",1382,173660.6349,4
"7922",1754,173773.1907,4
"7923",2200,173777.189,4
"7924",839,173862.0241,4
"7925",2282,173882.2332,4
"7926",1115,173903.4422,4
"7927",2017,174224.1508,4
"7928",1212,174314.299,4
"7929",1394,174462.1229,4
"7930",4072,174474.4237,4
"7931",4074,174577.8245,4
"7932",1477,174579.9779,4
"7933",1255,174785.2511,4
"7934",1091,174953.3932,4
"7935",4155,174982.9585,4
"7936",1292,174994.8787,4
"7937",4041,175100.8265,4
"7938",1222,175253.3168,4
"7939",1737,175265.2793,4
"7940",2061,175269.6353,4
"7941",798,175304.9888,4
"7942",1711,175329.7329,4
"7943",1425,175540.1384,4
"7944",1411,175652.7481,4
"7945",1604,175856.5997,4
"7946",1047,175888.8458,4
"7947",1052,176027.1762,4
"7948",2169,176153.2445,4
"7949",1739,176221.0382,4
"7950",1614,176257.8034,4
"7951",2202,176297.5539,4
"7952",789,176304.9981,4
"7953",1055,176337.996,4
"7954",1728,176373.927,4
"7955",1599,176432.4583,4
"7956",1829,176479.6857,4
"7957",1574,176516.8014,4
"7958",1621,176715.8722,4
"7959",1391,176720.4295,4
"7960",1350,176766.3591,4
"7961",1879,176767.9719,4
"7962",1208,176824.2236,4
"7963",1875,177027.0542,4
"7964",1295,177071.9717,4
"7965",1838,177081.7979,4
"7966",1706,177173.9742,4
"7967",1067,177268.196,4
"7968",1041,177363.3262,4
"7969",1819,177638.0744,4
"7970",1585,177647.4516,4
"7971",1890,177672.8423,4
"7972",1204,177688.2711,4
"7973",1101,177769.0206,4
"7974",574,177822.1225,4
"7975",1612,177834.332,4
"7976",1058,177912.5981,4
"7977",2098,178022.5624,4
"7978",2170,178087.3694,4
"7979",1430,178347.6346,4
"7980",4010,178497.7239,4
"7981",4034,178511.6322,4
"7982",1059,178612.1962,4
"7983",1227,178703.6024,4
"7984",1296,178754.6151,4
"7985",1746,178758.3306,4
"7986",1228,178853.8071,4
"7987",1758,178893.133,4
"7988",2359,178917.9248,4
"7989",4027,178985.5194,4
"7990",986,179100.3787,4
"7991",1902,179163.6285,4
"7992",1294,179198.7405,4
"7993",1045,179210.6082,4
"7994",1387,179236.3276,4
"7995",1323,179253.5639,4
"7996",1251,179318.7464,4
"7997",2239,179389.9434,4
"7998",1721,179391.6966,4
"7999",1062,179493.0517,4
"8000",1861,179548.9881,4
"8001",1403,179575.7756,4
"8002",1189,179701.1077,4
"8003",2134,179711.9472,4
"8004",1219,179744.0831,4
"8005",1242,179766.8541,4
"8006",1626,179826.9646,4
"8007",1415,179885.8411,4
"8008",1192,179923.4787,4
"8009",2232,180058.2381,4
"8010",1656,180083.6847,4
"8011",1730,180203.689,4
"8012",1432,180215.0727,4
"8013",1381,180331.2343,4
"8014",1270,180522.6304,4
"8015",2271,180676.6912,4
"8016",1568,180737.4259,4
"8017",1307,180791.8535,4
"8018",2105,180812.634,4
"8019",2363,180855.1443,4
"8020",1050,180878.7643,4
"8021",1241,180922.2366,4
"8022",1694,180944.1247,4
"8023",1252,181052.4536,4
"8024",1040,181053.8188,4
"8025",1119,181185.8115,4
"8026",1046,181194.2325,4
"8027",4052,181197.3596,4
"8028",2237,181445.1343,4
"8029",2193,181462.0759,4
"8030",1589,181507.6236,4
"8031",1175,181508.3487,4
"8032",1530,181615.2039,4
"8033",2034,181619.3169,4
"8034",1063,181708.2127,4
"8035",1060,181806.3532,4
"8036",505,181828.762,4
"8037",1372,181938.9971,4
"8038",1262,182026.8461,4
"8039",4101,182045.9497,4
"8040",1174,182066.038,4
"8041",1426,182207.5686,4
"8042",1273,182209.9253,4
"8043",4082,182238.7743,4
"8044",1732,182324.386,4
"8045",1268,182338.6305,4
"8046",1399,182424.9537,4
"8047",4134,182457.9969,4
"8048",1277,182639.89,4
"8049",2122,182670.8042,4
"8050",1286,182735.8269,4
"8051",1423,182871.7703,4
"8052",1044,182927.5298,4
"8053",1824,182936.0365,4
"8054",1230,182946.5086,4
"8055",1288,182993.7667,4
"8056",1193,183055.3789,4
"8057",1284,183058.0667,4
"8058",1266,183084.3645,4
"8059",1421,183099.7613,4
"8060",1272,183115.5317,4
"8061",1084,183122.9755,4
"8062",1594,183191.9549,4
"8063",1375,183265.1276,4
"8064",1225,183366.2402,4
"8065",1419,183397.3312,4
"8066",1571,183397.3559,4
"8067",1592,183505.341,4
"8068",4111,183555.1257,4
"8069",1150,183579.4627,4
"8070",1740,183655.5957,4
"8071",1845,183665.5553,4
"8072",1756,183785.2331,4
"8073",1805,183851.6949,4
"8074",1128,184063.7977,4
"8075",1584,184071.9115,4
"8076",914,184086.9318,4
"8077",1722,184135.7223,4
"8078",799,184152.4031,4
"8079",2195,184223.2549,4
"8080",1095,184557.4819,4
"8081",1180,184622.809,4
"8082",1187,184650.9087,4
"8083",1096,184854.1787,4
"8084",1601,184935.2805,4
"8085",1708,184970.1792,4
"8086",1039,184997.6277,4
"8087",1186,185004.4142,4
"8088",1221,185026.5003,4
"8089",814,185055.2628,4
"8090",2135,185070.5962,4
"8091",1709,185156.087,4
"8092",1622,185194.1418,4
"8093",1406,185239.4381,4
"8094",1380,185239.914,4
"8095",521,185324.0371,4
"8096",1734,185341.8785,4
"8097",1433,185393.891,4
"8098",1392,185451.3192,4
"8099",1248,185519.0089,4
"8100",1078,185687.7659,4
"8101",1036,185808.3303,4
"8102",1743,185821.4048,4
"8103",1197,185840.325,4
"8104",943,185895.5338,4
"8105",1256,185920.1434,4
"8106",1057,185958.4932,4
"8107",1278,186054.2862,4
"8108",1591,186061.717,4
"8109",4073,186064.4823,4
"8110",1414,186105.5639,4
"8111",1297,186233.367,4
"8112",1097,186612.626,4
"8113",1185,186781.918,4
"8114",1163,186828.0372,4
"8115",1575,187048.6914,4
"8116",2349,187164.0418,4
"8117",1105,187184.3994,4
"8118",1051,187413.2232,4
"8119",1093,187422.7276,4
"8120",926,187521.8141,4
"8121",794,187528.4655,4
"8122",1569,187579.9989,4
"8123",615,187582.294,4
"8124",1267,187732.1872,4
"8125",1123,187733.7834,4
"8126",1579,187958.4867,4
"8127",4044,187982.8333,4
"8128",1203,188144.2484,4
"8129",844,188247.9005,4
"8130",1239,188251.1533,4
"8131",1034,188323.7344,4
"8132",2313,188354.5828,4
"8133",1605,188366.9685,4
"8134",1977,188385.778,4
"8135",658,188517.2191,4
"8136",1712,188665.8376,4
"8137",1750,188761.5146,4
"8138",1298,188800.0303,4
"8139",1373,188805.3283,4
"8140",1245,188869.0142,4
"8141",2077,189002.8973,4
"8142",2979,189050.4877,4
"8143",733,189094.6645,4
"8144",1759,189205.0208,4
"8145",1257,189262.102,4
"8146",1191,189290.5384,4
"8147",1243,189528.6273,4
"8148",1978,189687.7136,4
"8149",1076,189758.0089,4
"8150",1066,189772.7451,4
"8151",1488,189849.4055,4
"8152",1179,189914.9264,4
"8153",858,189927.2273,4
"8154",1261,190170.8782,4
"8155",1235,190544.6498,4
"8156",1744,190604.9192,4
"8157",1281,190654.2567,4
"8158",4070,190669.9344,4
"8159",2211,190734.9744,4
"8160",1104,190745.4629,4
"8161",1054,190768.0476,4
"8162",1760,190892.7143,4
"8163",1395,191043.2663,4
"8164",1565,191084.1436,4
"8165",1418,191084.8271,4
"8166",617,191151.6443,4
"8167",1274,191204.0704,4
"8168",1404,191351.6266,4
"8169",1282,191368.449,4
"8170",1194,191398.8519,4
"8171",1707,191590.5053,4
"8172",2208,191612.46,4
"8173",818,191676.3915,4
"8174",1213,191690.157,4
"8175",2340,191789.4617,4
"8176",580,191826.7109,4
"8177",1784,191836.0261,4
"8178",1699,191952.9586,4
"8179",1285,191980.9927,4
"8180",1567,192325.0668,4
"8181",1384,192351.7663,4
"8182",1413,192507.022,4
"8183",1207,192720.9338,4
"8184",1588,192741.6538,4
"8185",1558,192745.7056,4
"8186",4063,192760.4765,4
"8187",1264,192786.1632,4
"8188",1924,192824.0106,4
"8189",1200,192825.6619,4
"8190",1742,193058.6825,4
"8191",1246,193216.4423,4
"8192",1818,193412.3607,4
"8193",1611,193774.2846,4
"8194",1580,193976.8915,4
"8195",2079,194055.0435,4
"8196",1263,194356.0531,4
"8197",1198,194403.8042,4
"8198",1747,194415.9746,4
"8199",1802,194811.2638,4
"8200",1280,194811.6305,4
"8201",1073,194898.8358,4
"8202",2096,194922.4802,4
"8203",1409,195040.644,4
"8204",1223,195341.8331,4
"8205",1595,195439.6929,4
"8206",3994,195441.9215,4
"8207",2120,195469.0198,4
"8208",3999,195492.9386,4
"8209",1358,195588.3535,4
"8210",2321,195985.0996,4
"8211",1573,196160.3879,4
"8212",1885,196337.2091,4
"8213",2127,196443.353,4
"8214",1393,196704.1909,4
"8215",1615,196737.2191,4
"8216",1407,196891.161,4
"8217",2199,196980.8809,4
"8218",738,196983.1714,4
"8219",2033,196999.4652,4
"8220",1081,197038.9622,4
"8221",1218,197088.9477,4
"8222",993,197130.1864,4
"8223",1576,197340.5645,4
"8224",1177,197466.2508,4
"8225",1713,197506.5909,4
"8226",1625,197552.9966,4
"8227",4076,197583.0229,4
"8228",1926,198269.3571,4
"8229",1379,198310.5174,4
"8230",1170,198436.8045,4
"8231",1178,198588.5453,4
"8232",1596,198733.3546,4
"8233",1049,198781.5654,4
"8234",1166,198955.7912,4
"8235",2273,198959.3526,4
"8236",1072,199203.8941,4
"8237",1872,199304.6041,4
"8238",2351,199330.357,4
"8239",1100,199422.1833,4
"8240",813,199457.515,4
"8241",1229,199627.0733,4
"8242",1768,199647.6083,4
"8243",1931,199960.5657,4
"8244",1398,199974.7024,4
"8245",1586,200134.4422,4
"8246",1378,200137.1688,4
"8247",2367,200171.8156,4
"8248",1698,200368.7344,4
"8249",1618,200526.1011,4
"8250",1283,200657.0618,4
"8251",1871,200846.9027,4
"8252",1265,200893.3647,4
"8253",1199,200944.9589,4
"8254",918,201188.9732,4
"8255",4114,201295.3664,4
"8256",1533,201378.2053,4
"8257",824,201425.4694,4
"8258",1190,201510.3186,4
"8259",1377,201529.3991,4
"8260",1762,201720.2298,4
"8261",1451,201773.5334,4
"8262",927,201929.9781,4
"8263",1836,202154.3895,4
"8264",1941,202181.5911,4
"8265",2270,202268.3595,4
"8266",1082,202428.1917,4
"8267",1276,202444.3522,4
"8268",1696,202452.9752,4
"8269",2209,202453.8496,4
"8270",1726,202622.7975,4
"8271",1201,202748.5422,4
"8272",1368,202901.0888,4
"8273",1195,203013.1431,4
"8274",1687,203051.5519,4
"8275",2173,203113.9607,4
"8276",1741,203451.0642,4
"8277",1723,203665.4701,4
"8278",2097,203987.7419,4
"8279",1077,204028.7635,4
"8280",1083,204047.8289,4
"8281",1811,204056.0273,4
"8282",1804,204056.3441,4
"8283",645,204488.464,4
"8284",1129,204532.7166,4
"8285",633,204671.2157,4
"8286",1388,204968.8225,4
"8287",2091,205769.9012,4
"8288",1420,206304.7084,4
"8289",1991,206310.4757,4
"8290",1623,206431.1529,4
"8291",1351,206454.2962,4
"8292",936,206711.6798,4
"8293",1851,206785.648,4
"8294",1048,206808.8038,4
"8295",739,207036.8455,4
"8296",1853,207164.6622,4
"8297",1958,207305.8639,4
"8298",2150,207427.3608,4
"8299",859,207433.3617,4
"8300",2113,207951.0247,4
"8301",1165,208220.2151,4
"8302",1986,208455.2885,4
"8303",2329,208458.5481,4
"8304",1385,208566.7363,4
"8305",2218,208756.4859,4
"8306",1844,209171.9746,4
"8307",1561,209253.9134,4
"8308",1468,209917.0418,4
"8309",841,209992.5366,4
"8310",1328,210020.1068,4
"8311",2156,210061.5748,4
"8312",1710,210227.9814,4
"8313",1847,210298.7084,4
"8314",577,210353.3599,4
"8315",2032,210358.0858,4
"8316",1053,210645.9633,4
"8317",1545,210851.6947,4
"8318",2303,211285.3683,4
"8319",1985,211691.714,4
"8320",781,211724.0513,4
"8321",2306,211745.0009,4
"8322",920,211989.843,4
"8323",4048,212295.2349,4
"8324",2198,212356.93,4
"8325",2006,212477.6541,4
"8326",4014,212790.627,4
"8327",2356,212859.6949,4
"8328",2224,212882.0614,4
"8329",1171,212910.9741,4
"8330",1410,212991.4518,4
"8331",1168,213315.6167,4
"8332",1216,213549.6185,4
"8333",845,213605.1302,4
"8334",2151,213685.5509,4
"8335",916,214296.7024,4
"8336",4097,214333.7764,4
"8337",4009,214925.1525,4
"8338",2217,215012.013,4
"8339",2176,215104.4091,4
"8340",4017,215250.2794,4
"8341",1843,215298.2586,4
"8342",812,215303.7997,4
"8343",2226,215500.2349,4
"8344",2062,215642.0784,4
"8345",4118,215680.9204,4
"8346",1555,215727.2637,4
"8347",1775,216006.0575,4
"8348",2318,216099.0638,4
"8349",1900,216132.6097,4
"8350",2070,216248.1977,4
"8351",1306,216487.8747,4
"8352",2023,216679.7669,4
"8353",1181,216702.6178,4
"8354",1541,216919.7647,4
"8355",2334,217937.1711,4
"8356",2020,218104.2264,4
"8357",1972,218155.4715,4
"8358",608,218412.1478,4
"8359",1318,218586.8009,4
"8360",2366,218661.3906,4
"8361",13,218754.1437,4
"8362",1313,218939.8924,4
"8363",2051,218977.5444,4
"8364",810,218986.0442,4
"8365",1470,219016.3392,4
"8366",1316,219069.1985,4
"8367",1866,219505.2078,4
"8368",2162,219655.6827,4
"8369",4061,219660.9452,4
"8370",1482,219796.2195,4
"8371",2369,219908.3051,4
"8372",4003,220056.151,4
"8373",1975,220413.5169,4
"8374",2066,220572.0573,4
"8375",2325,220695.9031,4
"8376",932,220703.826,4
"8377",1214,220954.8637,4
"8378",1635,220977.1273,4
"8379",882,220983.5921,4
"8380",2119,221321.8368,4
"8381",989,221523.1422,4
"8382",745,221686.0971,4
"8383",1206,221955.7528,4
"8384",1865,221988.3142,4
"8385",1683,222058.0046,4
"8386",610,222446.4093,4
"8387",1474,222989.4352,4
"8388",1947,223183.6173,4
"8389",1467,223365.4534,4
"8390",4045,223462.1287,4
"8391",2338,223508.2689,4
"8392",2178,223519.457,4
"8393",664,223595.42,4
"8394",1679,223675.1033,4
"8395",1929,224094.7436,4
"8396",735,224113.5439,4
"8397",761,224282.5287,4
"8398",722,224652.8842,4
"8399",1453,224806.0618,4
"8400",2244,225330.2814,4
"8401",1896,225824.053,4
"8402",2104,225971.7731,4
"8403",2042,226073.0661,4
"8404",1348,226292.406,4
"8405",1553,226533.0463,4
"8406",2190,226541.1782,4
"8407",1032,226732.4994,4
"8408",2322,226793.808,4
"8409",2259,226817.3973,4
"8410",1443,226891.1395,4
"8411",2233,227343.4579,4
"8412",1498,227460.5223,4
"8413",2246,227598.3701,4
"8414",2046,227783.3904,4
"8415",933,228000.3763,4
"8416",2183,228174.5135,4
"8417",1870,228288.1817,4
"8418",1882,228766.5387,4
"8419",1855,229006.1846,4
"8420",567,229058.8951,4
"8421",2277,229658.1059,4
"8422",1550,229995.1686,4
"8423",947,230010.8885,4
"8424",1812,230036.4647,4
"8425",2344,230332.345,4
"8426",2342,230811.855,4
"8427",2280,230853.0855,4
"8428",2050,230908.9718,4
"8429",2361,230988.6333,4
"8430",2343,231367.8065,4
"8431",2115,231941.3139,4
"8432",1895,232165.6245,4
"8433",1791,232223.8723,4
"8434",2005,232381.1253,4
"8435",2071,232889.0391,4
"8436",621,232908.1962,4
"8437",2038,233177.7967,4
"8438",905,233722.1003,4
"8439",2002,234021.0766,4
"8440",529,234058.3103,4
"8441",1655,234237.7072,4
"8442",2364,234367.2126,4
"8443",815,234968.6534,4
"8444",655,235191.3215,4
"8445",1537,235579.6238,4
"8446",1970,235646.1371,4
"8447",2171,235880.3854,4
"8448",663,235886.5376,4
"8449",1659,235915.7218,4
"8450",1631,236026.7884,4
"8451",2301,236029.0743,4
"8452",751,236339.582,4
"8453",2368,236440.7994,4
"8454",1527,236482.4763,4
"8455",1919,236773.6739,4
"8456",1661,236797.7024,4
"8457",2092,236954.7092,4
"8458",2106,237121.1434,4
"8459",709,237211.1584,4
"8460",1678,237212.209,4
"8461",1813,237249.8879,4
"8462",888,237327.8813,4
"8463",1557,237395.8361,4
"8464",2146,237399.2692,4
"8465",1868,237780.7281,4
"8466",1518,237957.4796,4
"8467",587,238046.7614,4
"8468",2230,238200.464,4
"8469",2212,238255.1296,4
"8470",1876,238297.6886,4
"8471",929,238465.9533,4
"8472",650,238867.5712,4
"8473",965,238959.7017,4
"8474",1889,238989.7288,4
"8475",33,239269.5983,4
"8476",868,239726.0128,4
"8477",2374,240211.5201,4
"8478",1021,240316.1651,4
"8479",1363,240360.2954,4
"8480",1508,240442.6717,4
"8481",1807,240669.5518,4
"8482",925,240738.5761,4
"8483",2123,240787.6811,4
"8484",1886,240838.6188,4
"8485",1816,241047.8775,4
"8486",2235,241096.2734,4
"8487",1505,241462.6147,4
"8488",2055,241650.232,4
"8489",2299,241680.7762,4
"8490",1788,241701.2208,4
"8491",870,241896.2672,4
"8492",1887,242229.9468,4
"8493",530,242526.015,4
"8494",2188,242581.3638,4
"8495",1830,242637.1048,4
"8496",598,242670.8405,4
"8497",2026,242758.3088,4
"8498",827,242947.7369,5
"8499",1513,243292.407,5
"8500",1793,243553.3214,5
"8501",894,243851.36,5
"8502",2068,244443.2577,5
"8503",1810,244580.3897,5
"8504",2302,244925.6324,5
"8505",4110,245129.9297,5
"8506",942,245911.6765,5
"8507",772,245912.2551,5
"8508",2028,246038.0115,5
"8509",1010,246046.7901,5
"8510",770,246483.3935,5
"8511",1918,246509.7644,5
"8512",2081,246865.5687,5
"8513",1950,246964.4559,5
"8514",895,247042.3276,5
"8515",821,247162.1992,5
"8516",2099,247327.2468,5
"8517",1514,247800.1089,5
"8518",783,247964.6993,5
"8519",2256,248195.0307,5
"8520",1922,248397.0264,5
"8521",1006,248503.5768,5
"8522",1651,248528.354,5
"8523",809,248695.5862,5
"8524",1364,249440.4732,5
"8525",898,249765.6497,5
"8526",1466,250250.1483,5
"8527",1817,250408.1117,5
"8528",2177,250539.4081,5
"8529",2205,250602.8344,5
"8530",2107,250930.2187,5
"8531",1949,250935.9641,5
"8532",797,251104.0786,5
"8533",1029,251249.7636,5
"8534",1990,251345.0225,5
"8535",2293,251504.7177,5
"8536",2074,251718.0476,5
"8537",973,251793.3894,5
"8538",1549,252114.5929,5
"8539",2247,252369.783,5
"8540",939,252678.1332,5
"8541",2241,252729.342,5
"8542",1778,253070.7511,5
"8543",964,253077.6537,5
"8544",1839,254020.8291,5
"8545",1867,254063.8003,5
"8546",1469,254584.1844,5
"8547",1779,254620.9164,5
"8548",2085,254689.5425,5
"8549",570,254789.6699,5
"8550",1014,254977.7032,5
"8551",1539,255448.552,5
"8552",1980,255475.7038,5
"8553",2065,256037.1231,5
"8554",2316,256438.2431,5
"8555",776,256708.78,5
"8556",1481,256812.0026,5
"8557",1930,256813.362,5
"8558",854,256959.7375,5
"8559",1857,257017.3834,5
"8560",912,257065.4332,5
"8561",1009,257073.5194,5
"8562",1480,257105.1613,5
"8563",1511,257237.1388,5
"8564",2274,257320.384,5
"8565",2035,257411.9094,5
"8566",464,257618.4515,5
"8567",2357,257825.7166,5
"8568",2069,258495.8607,5
"8569",637,258545.0369,5
"8570",1936,258795.9502,5
"8571",1668,258837.5816,5
"8572",1012,258952.919,5
"8573",1680,259399.8663,5
"8574",1495,259456.7411,5
"8575",2268,259562.9614,5
"8576",2228,259774.3683,5
"8577",1030,260249.533,5
"8578",1684,260658.5722,5
"8579",1465,260875.7199,5
"8580",1519,261217.5544,5
"8581",1501,261227.045,5
"8582",554,262188.1297,5
"8583",704,262292.0843,5
"8584",609,262503.6816,5
"8585",1004,262523.6476,5
"8586",2326,263217.3006,5
"8587",1772,263741.4154,5
"8588",946,263964.1765,5
"8589",1787,264304.182,5
"8590",2221,264485.515,5
"8591",1834,264593.1868,5
"8592",526,265470.271,5
"8593",1827,265615.296,5
"8594",1859,265936.4717,5
"8595",2133,266210.4821,5
"8596",1800,266382.3377,5
"8597",787,266439.2325,5
"8598",1951,266575.6385,5
"8599",34,266768.9963,5
"8600",1790,266906.3275,5
"8601",1445,267006.292,5
"8602",701,267336.4817,5
"8603",1842,267398.6165,5
"8604",800,267409.792,5
"8605",1806,267503.9049,5
"8606",2137,267506.9816,5
"8607",2004,267713.5962,5
"8608",767,268179.9685,5
"8609",1528,268573.224,5
"8610",2024,269053.3363,5
"8611",630,269214.4811,5
"8612",1509,269305.907,5
"8613",1653,269370.4451,5
"8614",2346,270223.0558,5
"8615",1464,270383.8342,5
"8616",1660,270543.4513,5
"8617",2204,270877.5036,5
"8618",2345,271031.7353,5
"8619",2266,271880.1201,5
"8620",1850,272273.5197,5
"8621",2337,272477.9396,5
"8622",1909,272758.7467,5
"8623",1447,272768.6589,5
"8624",991,272803.3323,5
"8625",1948,272952.7913,5
"8626",2076,273149.7511,5
"8627",1825,273298.0801,5
"8628",1835,273457.8048,5
"8629",887,273748.4715,5
"8630",1770,274105.6485,5
"8631",1650,274257.0382,5
"8632",1463,274563.0477,5
"8633",1814,274663.3805,5
"8634",2222,275298.0709,5
"8635",1633,275350.6869,5
"8636",2140,275621.3241,5
"8637",2333,275810.3519,5
"8638",1873,275987.2267,5
"8639",720,276304.4388,5
"8640",1000,276341.6944,5
"8641",1690,276545.8174,5
"8642",2052,276976.4107,5
"8643",1665,277146.5452,5
"8644",1777,277158.727,5
"8645",769,277162.4137,5
"8646",1974,277195.1599,5
"8647",869,277763.6227,5
"8648",1503,277826.8846,5
